,Unnamed: 0,cena,ulica,pokoje,powierzchnia,piętro,liczba pięter,stan wykonczenia,balkon/ogrod/taras,miejsce parkingowe,rok budowy
0,82,970 151 zł,Ślężna,4,91.94,1,7,Do odświeżenia,True,True,1969
1,118,821 482 zł,Konduktorska,5,97.54,1,1,Do odświeżenia,True,False,1969
2,126,655 275 zł,Ślężna,3,59.93,5,7,Do odświeżenia,True,True,1969
3,139,878 386 zł,Walecznych,4,84.86,2,5,Do odświeżenia,True,True,1969
4,152,479 372 zł,Ślężna,2,41.0,3,7,Do odświeżenia,True,True,1969
5,202,416 983 zł,Kawalerzystów,1,34.07,1,3,Do odświeżenia,True,True,1969
6,227,980 299 zł,gen. Józefa Haukego-Bosaka,3,90.01,1,7,Do odświeżenia,True,True,1969
7,262,788 195 zł,Konduktorska,5,86.93,0,1,Do odświeżenia,True,False,1969
8,286,422 607 zł,Lawendowa / ul. Melisowa,2,42.21,1,2,Do odświeżenia,False,True,1969
9,308,882 126 zł,Ślężna,4,83.59,2,7,Do odświeżenia,True,True,1969
10,327,879 902 zł,Walecznych,4,84.99,1,5,Do odświeżenia,True,True,1969
11,374,810 444 zł,Konduktorska,5,89.76,0,1,Do odświeżenia,True,False,1969
12,385,808 529 zł,Konduktorska,5,89.35,0,1,Do odświeżenia,True,False,1969
13,389,808 619 zł,Konduktorska,5,89.36,0,1,Do odświeżenia,True,False,1969
14,390,823 255 zł,Konduktorska,5,97.89,1,1,Do odświeżenia,True,False,1969
15,391,569 342 zł,Ślężna,3,51.14,1,7,Do odświeżenia,True,True,1969
16,392,823 024 zł,Konduktorska,5,97.48,1,1,Do odświeżenia,True,False,1969
17,396,801 360 zł,Konduktorska,5,88.46,0,1,Do odświeżenia,True,False,1969
18,397,804 988 zł,Konduktorska,5,88.89,0,1,Do odświeżenia,True,False,1969
19,399,545 729 zł,Kurkowa,2,46.37,2,5,Do odświeżenia,True,False,1969
20,401,0.0,Konduktorska,5,96.6,1,1,Do odświeżenia,True,False,1969
21,404,0.0,Ślężna,2,41.0,4,7,Do odświeżenia,True,True,1969
22,405,822 831 zł,Konduktorska,5,96.17,1,1,Do odświeżenia,True,False,1969
23,414,826 510 zł,Konduktorska,5,96.6,1,1,Do odświeżenia,True,False,1969
24,415,784 564 zł,Konduktorska,5,86.52,0,1,Do odświeżenia,True,False,1969
25,416,788 282 zł,Konduktorska,5,86.93,0,1,Do odświeżenia,True,False,1969
26,418,805 077 zł,Konduktorska,5,88.89,0,1,Do odświeżenia,True,False,1969
27,425,1 035 117 zł,Kawalerzystów,4,103.99,1,3,Do odświeżenia,True,True,1969
28,427,823 255 zł,Konduktorska,5,97.89,1,1,Do odświeżenia,True,False,1969
29,452,502 049 zł,Kawalerzystów,2,45.62,3,3,Do odświeżenia,True,True,1969
30,530,931 164 zł,gen. Józefa Haukego-Bosaka,3,85.42,1,7,Do odświeżenia,True,True,1969
31,593,868 886 zł,Ślężna,3,80.03,6,7,Do odświeżenia,True,True,1969
32,651,810 533 zł,Konduktorska,5,89.76,0,1,Do odświeżenia,True,False,1969
33,826,485 856 zł,Ślężna,2,41.69,3,7,Do odświeżenia,True,True,1969
34,841,980 127 zł,gen. Józefa Haukego-Bosaka,3,90.11,3,7,Do odświeżenia,True,True,1969
35,848,655 147 zł,Ślężna,3,60.6,4,7,Do odświeżenia,True,True,1969
36,869,478 298 zł,Zamkowa,2,33.79,2,5,Do odświeżenia,True,False,1969
37,947,485 781 zł,Kawalerzystów,2,42.94,2,3,Do odświeżenia,True,True,1969
38,1317,415 492 zł,Bernardyńska,1,31.78,5,5,Do odświeżenia,True,True,1969
39,1371,551 743 zł,Lawendowa / ul. Melisowa,3,58.17,0,2,Do odświeżenia,False,True,1969
40,1378,573 054 zł,Opolska / ul. Turawska,3,56.27,0,3,Do odświeżenia,False,True,1969
41,1393,399 485 zł,Zamkowa,1,26.32,2,5,Do odświeżenia,True,False,1969
42,1445,993 277 zł,Władysława Reymonta,4,95.26,7,8,Do odświeżenia,True,True,1969
43,1477,600 728 zł,Władysława Reymonta,3,59.15,1,8,Do odświeżenia,False,True,1969
44,1479,479 346 zł,Władysława Reymonta,2,43.27,0,8,Do odświeżenia,True,True,1969
45,1565,627 341 zł,Romana Dmowskiego,2,52.37,6,6,Do odświeżenia,True,True,1969
46,1567,975 824 zł,Władysława Reymonta,4,93.73,6,8,Do odświeżenia,True,True,1969
47,1573,409 679 zł,Władysława Reymonta,1,34.54,3,8,Do odświeżenia,False,True,1969
48,1577,457 183 zł,Władysława Reymonta,2,39.26,0,8,Do odświeżenia,True,True,1969
49,1581,606 939 zł,Władysława Reymonta,3,59.15,0,8,Do odświeżenia,True,True,1969
50,1596,723 956 zł,Romana Dmowskiego,3,61.65,6,6,Do odświeżenia,True,True,1969
51,1637,895 809 zł,Romana Dmowskiego,4,77.66,4,6,Do odświeżenia,True,True,1969
52,1638,417 026 zł,Władysława Reymonta,2,34.88,0,8,Do odświeżenia,True,True,1969
53,1643,633 670 zł,Romana Dmowskiego,2,52.27,5,6,Do odświeżenia,True,True,1969
54,1646,410 213 zł,Władysława Reymonta,1,34.55,2,8,Do odświeżenia,False,True,1969
55,1651,911 752 zł,Romana Dmowskiego,3,78.96,4,6,Do odświeżenia,True,True,1969
56,1674,591 960 zł,Władysława Reymonta,3,56.87,0,8,Do odświeżenia,True,True,1969
57,1676,512 329 zł,Zamkowa,2,37.44,2,5,Do odświeżenia,True,False,1969
58,1684,473 049 zł,Opolska / ul. Turawska,2,44.14,0,3,Do odświeżenia,False,True,1969
59,1689,657 358 zł,Lawendowa / ul. Melisowa,4,72.5,0,2,Do odświeżenia,False,True,1969
60,1722,410 307 zł,Bernardyńska,1,29.86,3,5,Do odświeżenia,True,True,1969
61,1728,394 043 zł,Władysława Reymonta,2,33.06,2,8,Do odświeżenia,False,True,1969
62,1748,486 377 zł,Boiskowa,3,53.94,2,2,Do odświeżenia,True,True,1969
63,1752,692 655 zł,Władysława Reymonta,3,68.6,0,8,Do odświeżenia,True,True,1969
64,1755,856 593 zł,Romana Dmowskiego,3,73.66,6,6,Do odświeżenia,True,True,1969
65,1760,634 530 zł,Romana Dmowskiego,2,53.01,6,6,Do odświeżenia,True,True,1969
66,1768,1 559 677 zł,Romana Dmowskiego,4,138.11,5,6,Do odświeżenia,True,True,1969
67,1794,976 471 zł,Romana Dmowskiego,4,85.14,3,6,Do odświeżenia,True,True,1969
68,1795,663 635 zł,Władysława Reymonta,3,66.39,1,8,Do odświeżenia,False,True,1969
69,1806,786 925 zł,Romana Dmowskiego,3,67.27,0,6,Do odświeżenia,True,True,1969
70,1812,486 871 zł,Bernardyńska,1,38.5,4,5,Do odświeżenia,True,True,1969
71,1845,631 686 zł,Romana Dmowskiego,2,52.79,2,6,Do odświeżenia,False,True,1969
72,1883,664 601 zł,Ślężna,3,60.6,6,7,Do odświeżenia,True,True,1969
73,1884,567 199 zł,Bernardyńska,2,48.52,2,5,Do odświeżenia,True,True,1969
74,1910,532 979 zł,Romana Dmowskiego,2,42.56,2,6,Do odświeżenia,False,True,1969
75,1914,526 532 zł,Lawendowa / ul. Melisowa,3,54.91,0,2,Do odświeżenia,False,True,1969
76,1917,425 946 zł,Zamkowa,1,28.08,1,5,Do odświeżenia,True,False,1969
77,1918,537 217 zł,Władysława Reymonta,2,50.32,0,8,Do odświeżenia,True,True,1969
78,1920,898 259 zł,Romana Dmowskiego,4,77.94,1,6,Do odświeżenia,True,True,1969
79,1923,519 416 zł,Opolska / ul. Turawska,2,50.04,0,3,Do odświeżenia,False,True,1969
80,1931,587 304 zł,Władysława Reymonta,3,56.11,0,8,Do odświeżenia,True,True,1969
81,1932,982 319 zł,Romana Dmowskiego,3,85.33,5,6,Do odświeżenia,True,True,1969
82,1937,642 285 zł,Bernardyńska,2,56.08,4,5,Do odświeżenia,True,True,1969
83,1946,625 927 zł,Ślężna,3,57.53,7,7,Do odświeżenia,True,True,1969
84,1982,579 801 zł,Bernardyńska,2,49.7,4,5,Do odświeżenia,True,True,1969
85,1989,715 601 zł,Romana Dmowskiego,3,61.61,2,6,Do odświeżenia,False,True,1969
86,2014,633 573 zł,Romana Dmowskiego,2,52.93,6,6,Do odświeżenia,True,True,1969
87,2028,1 929 549 zł,Bernardyńska,4,186.16,4,5,Do odświeżenia,True,True,1969
88,2038,867 514 zł,Bernardyńska,1,79.53,4,5,Do odświeżenia,True,True,1969
89,2073,1 059 615 zł,Bernardyńska,4,99.86,2,5,Do odświeżenia,True,True,1969
90,2080,568 944 zł,Bernardyńska,3,51.21,5,5,Do odświeżenia,False,True,1969
91,2191,567 199 zł,Bernardyńska,2,48.52,1,5,Do odświeżenia,True,True,1969
92,2216,772 978 zł,Bernardyńska,3,69.82,4,5,Do odświeżenia,True,True,1969
93,2217,1 623 648 zł,Bernardyńska,4,153.29,5,5,Do odświeżenia,True,True,1969
94,2378,524 902 zł,Lawendowa / ul. Melisowa,3,54.74,0,2,Do odświeżenia,False,True,1969
95,2382,1 977 066 zł,Bernardyńska,4,194.44,4,5,Do odświeżenia,True,True,1969
96,2386,943 723 zł,gen. Władysława Sikorskiego,3,51.99,10,23,Do remontu,True,True,1969
97,2392,790 558 zł,Bernardyńska,3,72.23,4,5,Do odświeżenia,True,True,1969
98,2403,579 807 zł,Opolska / ul. Turawska,3,56.27,0,3,Do odświeżenia,True,True,1969
99,2415,521 406 zł,Zamkowa,2,38.12,1,5,Do odświeżenia,True,False,1969
100,2460,990 851 zł,Bazyliowa,4,140.01,3,3,Do odświeżenia,True,True,1969
101,2591,810 822 zł,Bernardyńska,3,74.36,1,5,Do odświeżenia,True,True,1969
102,2625,592 641 zł,Strachowicka,3,59.52,1,4,Do odświeżenia,True,True,1969
103,2626,502 657 zł,Kurkowa,2,40.4,2,5,Do odświeżenia,True,False,1969
104,2629,652 444 zł,Bernardyńska,3,57.81,1,5,Do odświeżenia,True,True,1969
105,2635,804 826 zł,Opolska / ul. Turawska,3,86.05,3,3,Do odświeżenia,False,True,1969
106,2638,989 690 zł,Bernardyńska,4,91.14,4,5,Do odświeżenia,True,True,1969
107,2642,712 699 zł,Bazyliowa,4,91.89,3,3,Do odświeżenia,True,True,1969
108,2655,526 354 zł,Lawendowa / ul. Melisowa,3,54.92,1,2,Do odświeżenia,False,True,1969
109,2679,943 695 zł,gen. Władysława Sikorskiego,3,52.02,10,23,Do remontu,True,True,1969
110,2806,465 926 zł,Kurkowa,2,38.74,5,5,Do odświeżenia,False,False,1969
111,2856,448 657 zł,Kurkowa,2,37.27,5,5,Do odświeżenia,False,False,1969
112,2860,495 822 zł,Kurkowa,2,43.36,5,5,Do odświeżenia,False,False,1969
113,2980,576 227 zł,Jodłowicka,3,63.01,1,4,Do odświeżenia,True,True,1969
114,2992,814 870 zł,Bazyliowa,4,113.92,3,3,Do odświeżenia,True,True,1969
115,2993,600 264 zł,Jodłowicka,4,65.84,0,4,Do odświeżenia,True,True,1969
116,2996,425 867 zł,Jodłowicka,2,39.95,4,4,Do odświeżenia,True,True,1969
117,3012,795 968 zł,gen. Władysława Sikorskiego,2,46.21,10,23,Do remontu,False,True,1969
118,3024,497 841 zł,Lawendowa / ul. Melisowa,3,51.67,0,2,Do odświeżenia,False,True,1969
119,3101,563 926 zł,Jodłowicka,3,60.3,4,4,Do odświeżenia,True,True,1969
120,3287,693 415 zł,Opolska / ul. Turawska,3,73.23,3,3,Do odświeżenia,False,True,1969
121,3296,563 745 zł,Jodłowicka,3,60.3,0,4,Do odświeżenia,True,True,1969
122,3309,756 851 zł,gen. Władysława Sikorskiego,2,44.71,10,23,Do remontu,True,True,1969
123,3311,526 437 zł,Lawendowa / ul. Melisowa,3,54.9,0,2,Do odświeżenia,False,True,1969
124,3324,570 901 zł,Gajowa,3,54.47,3,3,Do odświeżenia,False,True,1969
125,3376,552 074 zł,Jodłowicka,3,58.75,0,4,Do odświeżenia,True,True,1969
126,3387,666 967 zł,Gajowa,3,63.1,2,3,Do odświeżenia,True,True,1969
127,3439,0.0,Gajowa,3,63.44,2,3,Do odświeżenia,False,True,1969
128,3533,0.0,Gajowa,3,50.02,1,3,Do odświeżenia,True,True,1969
129,3548,0.0,Lawendowa / ul. Melisowa,3,51.91,2,2,Do odświeżenia,False,True,1969
130,3553,0.0,gen. Władysława Sikorskiego,3,56.47,10,23,Do remontu,True,True,1969
131,3554,0.0,Wojciecha z Brudzewa,2,41.63,1,3,Do odświeżenia,True,True,1969
132,3560,0.0,Opolska / ul. Turawska,3,86.05,3,3,Do odświeżenia,False,True,1969
133,3569,0.0,Wojciecha z Brudzewa,4,106.73,0,3,Do odświeżenia,True,True,1969
134,3573,0.0,Gajowa,3,63.38,0,3,Do odświeżenia,True,True,1969
135,3583,0.0,Wojciecha z Brudzewa,3,78.11,3,3,Do odświeżenia,True,True,1969
136,3603,0.0,Gajowa,3,54.89,1,3,Do odświeżenia,False,True,1969
137,3621,0.0,Gajowa,2,69.1,3,3,Do odświeżenia,True,True,1969
138,3636,0.0,Wojciecha z Brudzewa,3,64.95,3,3,Do odświeżenia,True,True,1969
139,3637,0.0,Gajowa,3,54.71,1,3,Do odświeżenia,False,True,1969
140,3649,0.0,Gajowa,2,91.33,3,3,Do odświeżenia,True,True,1969
141,3651,0.0,Wojciecha z Brudzewa,2,41.63,2,3,Do odświeżenia,True,True,1969
142,3659,0.0,Wojciecha z Brudzewa,4,92.13,1,3,Do odświeżenia,True,True,1969
143,3686,0.0,Gajowa,3,54.71,1,3,Do odświeżenia,False,True,1969
144,3697,0.0,Gajowa,2,73.1,3,3,Do odświeżenia,True,True,1969
145,3705,0.0,Wojciecha z Brudzewa,2,41.63,2,3,Do odświeżenia,True,True,1969
146,3708,0.0,gen. Władysława Sikorskiego,4,71.8,10,23,Do remontu,True,True,1969
147,3712,0.0,Gajowa,3,63.4,1,3,Do odświeżenia,True,True,1969
148,3715,0.0,Gajowa,3,63.28,1,3,Do odświeżenia,True,True,1969
149,3721,0.0,Gajowa,2,69.1,3,3,Do odświeżenia,True,True,1969
150,3722,0.0,Gajowa,2,48.77,2,3,Do odświeżenia,True,True,1969
151,3726,0.0,Wojciecha z Brudzewa,4,92.13,3,3,Do odświeżenia,True,True,1969
152,3729,0.0,Wojciecha z Brudzewa,3,55.68,3,3,Do odświeżenia,True,True,1969
153,3745,0.0,Wojciecha z Brudzewa,2,41.63,3,3,Do odświeżenia,True,True,1969
154,3747,0.0,Rudzka,2,39.21,2,2,Do odświeżenia,True,True,1969
155,3751,0.0,Rudzka,3,59.07,2,2,Do odświeżenia,True,True,1969
156,3760,0.0,Wojciecha z Brudzewa,3,74.46,1,3,Do odświeżenia,True,True,1969
157,3769,0.0,Gajowa,2,47.81,3,3,Do odświeżenia,True,True,1969
158,3773,0.0,Gajowa,3,54.89,1,3,Do odświeżenia,False,True,1969
159,3777,0.0,Wojciecha z Brudzewa,4,108.72,1,3,Do odświeżenia,True,True,1969
160,3785,0.0,Gajowa,3,58.34,1,3,Do odświeżenia,True,True,1969
161,3809,0.0,Gajowa,2,47.94,1,3,Do odświeżenia,True,True,1969
162,3819,0.0,Gajowa,3,54.89,0,3,Do odświeżenia,True,True,1969
163,3825,0.0,Gajowa,2,39.92,1,3,Do odświeżenia,True,True,1969
164,3828,0.0,Gajowa,4,95.56,3,3,Do odświeżenia,True,True,1969
165,3831,0.0,Rudzka,2,39.17,2,2,Do odświeżenia,True,True,1969
166,3832,0.0,Jedności Narodowej,3,63.4,5,7,Do odświeżenia,False,True,1969
167,3835,0.0,Gajowa,2,37.32,2,3,Do odświeżenia,True,True,1969
168,3836,0.0,Jedności Narodowej,4,99.3,7,7,Do odświeżenia,True,True,1969
169,3837,0.0,gen. Władysława Sikorskiego,2,41.68,10,23,Do remontu,True,True,1969
170,3844,0.0,Rudzka,3,54.87,2,2,Do odświeżenia,True,True,1969
171,3851,0.0,Jedności Narodowej,2,45.5,3,7,Do odświeżenia,False,True,1969
172,3854,0.0,Gajowa,3,50.51,1,3,Do odświeżenia,True,True,1969
173,3923,0.0,Rudzka,3,69.58,1,2,Do odświeżenia,True,True,1969
174,3924,0.0,Rudzka,2,41.84,1,2,Do odświeżenia,True,True,1969
175,3939,0.0,Rudzka,3,61.19,0,2,Do odświeżenia,True,True,1969
176,3946,0.0,Rudzka,2,47.2,1,2,Do odświeżenia,True,True,1969
177,3957,0.0,Rudzka,2,39.27,2,2,Do odświeżenia,True,True,1969
178,3958,0.0,Rudzka,3,61.17,0,2,Do odświeżenia,True,True,1969
179,3963,0.0,Jedności Narodowej,4,86.5,3,7,Do odświeżenia,False,True,1969
180,4033,0.0,Rudzka,2,39.18,2,2,Do odświeżenia,True,True,1969
181,4034,0.0,Rudzka,3,65.05,1,2,Do odświeżenia,True,True,1969
182,4039,0.0,Lawendowa / ul. Melisowa,2,42.2,0,2,Do odświeżenia,False,True,1969
183,4047,0.0,Lawendowa / ul. Melisowa,3,51.62,1,2,Do odświeżenia,False,True,1969
184,4056,0.0,Zamkowa,2,37.44,6,6,Do odświeżenia,True,False,1969
185,4075,0.0,Zamkowa,3,59.07,5,5,Do odświeżenia,True,False,1969
186,4093,0.0,Rudzka,2,41.8,1,2,Do odświeżenia,True,True,1969
187,4096,0.0,Jedności Narodowej,4,71.3,2,7,Do odświeżenia,False,True,1969
188,4097,0.0,Popowicka,2,38.89,1,10,Do odświeżenia,True,True,1969
189,4100,0.0,Jedności Narodowej,3,63.4,4,7,Do odświeżenia,False,True,1969
190,4102,0.0,Rudzka,3,64.93,2,2,Do odświeżenia,True,True,1969
191,4107,0.0,Rudzka,3,60.48,1,2,Do odświeżenia,True,True,1969
192,4108,0.0,Popowicka,5,99.34,4,8,Do odświeżenia,True,True,1969
193,4109,0.0,gen. Władysława Sikorskiego,3,51.99,10,23,Do remontu,True,True,1969
194,4126,0.0,Popowicka,1,27.51,1,10,Do odświeżenia,True,True,1969
195,4154,0.0,Rudzka,2,43.89,2,2,Do odświeżenia,True,True,1969
196,4179,0.0,Rudzka,2,47.2,0,2,Do odświeżenia,True,True,1969
197,4182,0.0,Rudzka,3,69.03,1,2,Do odświeżenia,True,True,1969
198,4210,0.0,Jedności Narodowej,3,100.1,7,7,Do odświeżenia,False,True,1969
199,4212,0.0,Popowicka,2,40.76,0,10,Do odświeżenia,True,True,1969
200,4218,0.0,Popowicka,1,27.41,8,10,Do odświeżenia,False,True,1969
201,4221,0.0,Jedności Narodowej,2,53.0,4,7,Do odświeżenia,False,True,1969
202,4225,0.0,Rudzka,3,63.02,2,2,Do odświeżenia,True,True,1969
203,4229,0.0,Jedności Narodowej,4,110.2,6,7,Do odświeżenia,False,True,1969
204,4232,0.0,Popowicka,3,56.38,1,10,Do odświeżenia,True,True,1969
205,4238,0.0,Rudzka,2,42.08,0,2,Do odświeżenia,True,True,1969
206,4265,0.0,Rudzka,2,47.2,0,2,Do odświeżenia,True,True,1969
207,4268,0.0,Rudzka,3,69.69,1,2,Do odświeżenia,True,True,1969
208,4327,0.0,Gajowa,3,47.91,0,2,Do odświeżenia,True,True,1969
209,4330,0.0,Popowicka,1,27.51,3,10,Do odświeżenia,True,True,1969
210,4344,0.0,Popowicka,2,42.13,0,10,Do odświeżenia,True,True,1969
211,4350,0.0,Rudzka,3,64.93,1,2,Do odświeżenia,True,True,1969
212,4351,0.0,Popowicka,3,56.16,10,10,Do odświeżenia,False,True,1969
213,4353,0.0,Rudzka,2,42.07,0,2,Do odświeżenia,True,True,1969
214,4359,0.0,Gajowa,2,43.17,0,2,Do odświeżenia,True,True,1969
215,4372,0.0,Rudzka,3,59.95,2,2,Do odświeżenia,True,True,1969
216,4385,0.0,Rudzka,2,41.85,1,2,Do odświeżenia,True,True,1969
217,4404,0.0,Rudzka,3,60.22,2,2,Do odświeżenia,True,True,1969
218,4411,0.0,Rudzka,3,69.0,1,2,Do odświeżenia,True,True,1969
219,4417,0.0,Popowicka,1,27.51,1,10,Do odświeżenia,True,True,1969
220,4421,0.0,Popowicka,2,40.28,0,10,Do odświeżenia,True,True,1969
221,4431,0.0,Rudzka,2,41.85,1,2,Do odświeżenia,True,True,1969
222,4433,0.0,Popowicka,3,62.35,1,10,Do odświeżenia,True,True,1969
223,4436,0.0,Jedności Narodowej,4,74.3,3,7,Do odświeżenia,True,True,1969
224,4458,0.0,Gajowa,2,43.19,0,2,Do odświeżenia,True,True,1969
225,4468,0.0,Gajowa,3,47.8,1,2,Do odświeżenia,True,True,1969
226,4508,0.0,Zamkowa,2,37.44,5,5,Do odświeżenia,True,False,1969
227,4513,0.0,Rudzka,2,41.85,1,2,Do odświeżenia,True,True,1969
228,4519,0.0,Rudzka,3,65.27,0,2,Do odświeżenia,True,True,1969
229,4525,0.0,Zamkowa,2,55.19,4,5,Do odświeżenia,True,False,1969
230,4531,0.0,Zamkowa,4,75.13,4,5,Do odświeżenia,True,False,1969
231,4536,0.0,Popowicka,2,38.89,2,10,Do odświeżenia,True,True,1969
232,4540,0.0,Zamkowa,4,69.6,4,5,Do odświeżenia,True,False,1969
233,4542,0.0,Zamkowa,4,82.92,4,5,Do odświeżenia,False,False,1969
234,4544,0.0,Popowicka,3,56.38,1,10,Do odświeżenia,True,True,1969
235,4552,0.0,Zamkowa,2,37.44,4,5,Do odświeżenia,True,False,1969
236,4553,0.0,Zamkowa,3,59.07,4,5,Do odświeżenia,True,False,1969
237,4568,0.0,Zamkowa,2,28.19,3,5,Do odświeżenia,True,False,1969
238,4578,0.0,Rudzka,3,65.05,2,2,Do odświeżenia,True,True,1969
239,4581,0.0,Zamkowa,2,35.43,3,5,Do odświeżenia,True,False,1969
